restaurant_name,address,location,primary_cuisine,rating,votes,cost_for_two,sentiment_compound,cluster,segment
Homemade Food,"864, Ground floor, 14th Cross, Indiranagar, Bangalore",Indiranagar,South Indian,3.8,24,200,0.684,0,Mass-market favourites
Homemade Food,"864, Ground floor, 14th Cross, Indiranagar, Bangalore",Indiranagar,South Indian,3.8,24,200,0.656,0,Mass-market favourites
Homfrez.com,"241, 6th Main, Teacher's colony, Koramangala 1st Block, Bangalore",Koramangala 1st Block,Biryani,3.4,9,400,0.775,0,Mass-market favourites
Homifoo,"1105, 10th cross, 21st main, HSR, Sector 1",HSR,North Indian,3.5,11,300,0.404,4,Hidden gems
HOMMS,"2A & 3, 15th Cross Rd, Below Zolo Stays Utopia, Green Garden Layout, Munnekollal, Marathahalli, Bangalore",Marathahalli,Momos,4.5,236,300,0.85,1,Budget crowd-pleasers
HOMMS,"2A & 3, 15th Cross Rd, Below Zolo Stays Utopia, Green Garden Layout, Munnekollal, Marathahalli, Bangalore",Marathahalli,Momos,4.5,236,300,0.899,1,Budget crowd-pleasers
Hongkong Garden,"Shop 2, Sapthagiri Complex, Maruti Nagar extension, Next To TVS Showroom, Kaggadasapura, Bangalore",Kaggadasapura,Chinese,3.9,310,500,0.662,1,Budget crowd-pleasers
Hongkong Noodles,"#4, C- 118 OMBR LAYOUT, NEXT TO HDFC BANK, SIZZLING SZECHUAN BANASWADI, BANGALORE",Kalyan Nagar,Chinese,3.8,80,750,0.663,0,Mass-market favourites
Hongkong Noodles,"#4, C- 118 OMBR LAYOUT, NEXT TO HDFC BANK, SIZZLING SZECHUAN BANASWADI, BANGALORE",Kalyan Nagar,Chinese,3.8,80,750,0.353,0,Mass-market favourites
Hoodi Baba A Str-eat Caff,"Muniswamy Shetty layout road, Near Hoodi Circle, Whitefield, Bangalore",Whitefield,North Indian,3.7,38,300,-0.643,2,Premium destination
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.721,3,Low-traction small places
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.783,3,Low-traction small places
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.777,3,Low-traction small places
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.78,3,Low-traction small places
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.722,3,Low-traction small places
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.631,3,Low-traction small places
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.737,3,Low-traction small places
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.763,3,Low-traction small places
Hoot,"2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,Continental,4.2,7330,1400,0.42,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.846,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.807,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.855,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.813,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.788,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.905,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.768,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.839,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.851,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.877,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.875,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.884,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.816,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.845,3,Low-traction small places
Hoppipola,"14, 3rd Floor, Church Street, Bangalore",Church Street,Continental,4.3,1773,1300,0.839,3,Low-traction small places
Hoppipola,"5AC-430, 4th Floor, 5th A Cross, HRBR 2nd Stage, Kalyan Nagar, Bangalore",Kalyan Nagar,Continental,4.4,859,1200,0.675,3,Low-traction small places
Hoppipola,"5AC-430, 4th Floor, 5th A Cross, HRBR 2nd Stage, Kalyan Nagar, Bangalore",Kalyan Nagar,Continental,4.4,859,1200,0.777,3,Low-traction small places
Hoppipola,"5AC-430, 4th Floor, 5th A Cross, HRBR 2nd Stage, Kalyan Nagar, Bangalore",Kalyan Nagar,Continental,4.4,859,1200,0.704,3,Low-traction small places
Hoppipola,"5AC-430, 4th Floor, 5th A Cross, HRBR 2nd Stage, Kalyan Nagar, Bangalore",Kalyan Nagar,Continental,4.4,859,1200,0.773,3,Low-traction small places
Hoppipola,"5AC-430, 4th Floor, 5th A Cross, HRBR 2nd Stage, Kalyan Nagar, Bangalore",Kalyan Nagar,Continental,4.4,859,1200,0.77,3,Low-traction small places
Hoppipola,"5AC-430, 4th Floor, 5th A Cross, HRBR 2nd Stage, Kalyan Nagar, Bangalore",Kalyan Nagar,Continental,4.4,859,1200,0.712,3,Low-traction small places
Hot & Cold Hut,"18, 4th Block, Opposite Yes Bank, Near Sony World, Koramangala 4th Block, Bangalore",Koramangala 4th Block,Fast Food,3.0,46,200,0.275,4,Hidden gems
Hot & Cold Hut,"18, 4th Block, Opposite Yes Bank, Near Sony World, Koramangala 4th Block, Bangalore",Koramangala 4th Block,Fast Food,3.0,46,200,0.255,4,Hidden gems
Hot 'N' Fresh,"14th Cross Road, Konappana Agrahara, Electronic City, Bangalore",Electronic City,Fast Food,3.5,8,250,0.715,0,Mass-market favourites
Hot Attack,"Opposite Velankanni Gate, Phase 1, Electronic City, Bangalore",Electronic City,North Indian,3.6,88,400,0.955,0,Mass-market favourites
HOT BOX,"227, 4th floor, Zeus Alliange, Neeladri Main Road, Phase-I, Electronic City, Bangalore",Electronic City,North Indian,3.6,28,200,0.439,4,Hidden gems
Hot Brixx,"1st Floor, Purva Riviera Shopping Complex, Marathahalli, Bangalore",Marathahalli,Italian,3.7,23,500,0.291,4,Hidden gems
Hot Burg,"128/3, NS Palya, Behind Shoppers' Stop, BTM Layout, Bangalore, BTM, Bangalore",BTM,Fast Food,3.5,14,300,0.312,4,Hidden gems
Hot Burg,"Arakere Gate, Opposite Reliance Mart, Bannerghatta Road, Bangalore",Bannerghatta Road,Fast Food,3.5,51,200,0.187,4,Hidden gems
Hot Burg,"Arakere Gate, Opposite Reliance Mart, Bannerghatta Road, Bangalore",Bannerghatta Road,Fast Food,3.5,51,200,0.201,4,Hidden gems
Hot Coffee,"1174, 1st A Main Road, Vijay Nagar, Bangalore",Vijay Nagar,South Indian,3.9,46,100,0.7,0,Mass-market favourites
Hot Coffee,"1699/43, Dr Rajkumar Road, Prakashnagar, Rajajinagar, Bangalore",Rajajinagar,South Indian,3.3,4,150,0.931,0,Mass-market favourites
HOT COFFEE,"79, Vanivilas Road, Next to KFC, Basavanagudi, Bangalore",Basavanagudi,South Indian,4.1,70,150,0.842,0,Mass-market favourites
Hot Cross Bun,"16, 1st Floor, 3rd Cross, Narayana Reddy Layout, 80 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,Fast Food,3.3,4,500,0.776,0,Mass-market favourites
Hot Cross Bun,"Shop 1, Site 14, Munnekolalu, Varthur Hobli, Marathahalli, Bangalore",Marathahalli,Fast Food,3.1,8,500,0.339,4,Hidden gems
Hot Rolls & House Of Kebabs,"RBI Layout, Puttenahalli, Phase 7, JP Nagar, Bangalore",JP Nagar,Rolls,3.1,55,200,-0.207,2,Premium destination
Hot Rolls & House Of Kebabs,"RBI Layout, Puttenahalli, Phase 7, JP Nagar, Bangalore",JP Nagar,Rolls,3.1,55,200,-0.183,2,Premium destination
Hot Rolls & House Of Kebabs,"RBI Layout, Puttenahalli, Phase 7, JP Nagar, Bangalore",JP Nagar,Rolls,3.1,55,200,-0.13,2,Premium destination
Hot Rolls & House Of Kebabs,"RBI Layout, Puttenahalli, Phase 7, JP Nagar, Bangalore",JP Nagar,Rolls,3.1,55,200,-0.064,2,Premium destination
Hot Spot Cafe,"176, Amarjyoti Layout, Intermediate Ring Road, Domlur, Bangalore",Domlur,Cafe,2.9,17,150,0.257,4,Hidden gems
Hotboxit,"2nd Stage, Banashankari, Bangalore",Banashankari,North Indian,3.8,36,400,0.785,0,Mass-market favourites
Hotboxit,"2nd Stage, Banashankari, Bangalore",Banashankari,North Indian,3.8,36,400,0.691,0,Mass-market favourites
Hotel A-1,"3rd Cross, Cuber Park, Opposite Tata BP Solar, New Town Road, 1st Phase, Electronic City, Bangalore",Electronic City,North Indian,3.3,5,300,0.169,2,Premium destination
Hotel Aahaa,"92, Ground Floor, 11th Cross, Bellandur Village, Bellandur, Bangalore",Bellandur,South Indian,3.7,25,200,0.835,0,Mass-market favourites
Hotel Aahaa,"92, Ground Floor, 11th Cross, Bellandur Village, Bellandur, Bangalore",Bellandur,South Indian,3.7,25,200,0.851,0,Mass-market favourites
Hotel Aditya,"159, Mahalakshmipuram, Opposite Nandini Theatre, Rajajinagar, Bangalore",Rajajinagar,South Indian,4.3,332,300,0.938,1,Budget crowd-pleasers
Hotel Ajantha,"22-A, MG Road, Bangalore",MG Road,South Indian,3.9,77,200,0.888,0,Mass-market favourites
Hotel Ajantha,"22-A, MG Road, Bangalore",MG Road,South Indian,3.9,77,200,0.888,0,Mass-market favourites
Hotel Anand Vihar,"39, S.K.R Road, Opposite Vanivilas Hospital, Kalasipalya, City Market, Bangalore",City Market,North Indian,3.2,12,400,0.341,0,Mass-market favourites
Hotel Annapoorna,"6th Cross, Gandhinagar, Majestic Area, Majestic, Bangalore",Majestic,Andhra,4.2,212,450,0.973,1,Budget crowd-pleasers
Hotel Annapoorna,"Opposite Sai Baba Temple, 80 Feet Main Road, Arekere, Bannerghatta Road, Bangalore",Bannerghatta Road,South Indian,3.2,9,400,0.402,4,Hidden gems
Hotel Aradhana,"193, N.S. Pallya, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,3.7,51,300,-0.094,2,Premium destination
Hotel Aradhana,"193, N.S. Pallya, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,3.7,51,300,0.069,4,Hidden gems
Hotel Aradhana,"193, N.S. Pallya, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,3.7,51,300,0.085,4,Hidden gems
Hotel Aradhana,"193, N.S. Pallya, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,3.7,51,300,0.154,4,Hidden gems
Hotel Aradhana,"193, N.S. Pallya, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,3.7,51,300,0.19,4,Hidden gems
Hotel Aradhana,"193, N.S. Pallya, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,3.7,51,300,0.195,4,Hidden gems
Hotel Aradhana,"193, N.S. Pallya, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,3.7,51,300,0.208,4,Hidden gems
Hotel Aradhana,"193, N.S. Pallya, Bannerghatta Road, Bangalore",Bannerghatta Road,North Indian,3.7,51,300,0.08,4,Hidden gems
Hotel Archana Grand,"Bomanahalli Circle, Hosur Road, Bommanahalli, Bangalore",Bommanahalli,Chinese,3.6,23,500,0.193,4,Hidden gems
Hotel Ashoka,"382, Jumma Masjid Road, OPH Road, Shivajinagar, Bangalore",Shivajinagar,South Indian,3.7,11,200,0.932,0,Mass-market favourites
Hotel Avakay,"47/14, Velankani Bus Stop, 1st Phase, Electronic City, Bangalore",Electronic City,Andhra,3.6,27,550,0.848,0,Mass-market favourites
Hotel Ayodhya Upahar,"Opposite Vyatikal Police Station, Sadashiv Nagar, Bangalore",Sadashiv Nagar,South Indian,3.9,46,200,0.18,2,Premium destination
Hotel Chandrika,"9/1, Cunningham Road, Bangalore",Cunningham Road,South Indian,3.8,210,400,0.873,1,Budget crowd-pleasers
Hotel Chandrika,"9/1, Cunningham Road, Bangalore",Cunningham Road,South Indian,3.8,210,400,0.875,1,Budget crowd-pleasers
Hotel Chandrika,"9/1, Cunningham Road, Bangalore",Cunningham Road,South Indian,3.8,210,400,0.865,1,Budget crowd-pleasers
Hotel Chandrika,"9/1, Cunningham Road, Bangalore",Cunningham Road,South Indian,3.8,210,400,0.84,1,Budget crowd-pleasers
Hotel Coorg Style,"Gottigere - Kengeri Road, 8th Phase, JP Nagar, Bangalore",JP Nagar,South Indian,3.1,9,350,0.953,0,Mass-market favourites
Hotel Coronation,"132, Kalasipalyam Main Road, Opposite Ayyappa Temple, City Market, Bangalore",City Market,North Indian,3.3,5,350,0.983,0,Mass-market favourites
Hotel Crossroads,"37/1, Kadubisanahalli Village, Behind Sunray Hotel, Marathahalli, Bangalore",Marathahalli,Andhra,3.6,87,650,0.487,4,Hidden gems
Hotel Crossroads,"37/1, Kadubisanahalli Village, Behind Sunray Hotel, Marathahalli, Bangalore",Marathahalli,Andhra,3.6,87,650,0.443,4,Hidden gems
Hotel Darshan Paradise,"Shobha Hospital, Billing 3rd Cross, 16th Main Tavarekere, Main Road, Bangalore, BTM, Bangalore",BTM,North Indian,3.6,16,300,0.748,0,Mass-market favourites
Hotel Darshan Paradise,"Shobha Hospital, Billing 3rd Cross, 16th Main Tavarekere, Main Road, Bangalore, BTM, Bangalore",BTM,North Indian,3.6,16,300,0.755,0,Mass-market favourites
Hotel Devanand Kerala Restaurant,"44, Byrasandra Road, GM Palya, CV Raman Nagar, Bangalore",CV Raman Nagar,Kerala,3.4,94,300,0.154,4,Hidden gems
Hotel Devanand Kerala Restaurant,"44, Byrasandra Road, GM Palya, CV Raman Nagar, Bangalore",CV Raman Nagar,Kerala,3.4,94,300,0.093,2,Premium destination
Hotel Devanand Kerala Restaurant,"44, Byrasandra Road, GM Palya, CV Raman Nagar, Bangalore",CV Raman Nagar,Kerala,3.4,94,300,0.067,2,Premium destination
Hotel Dil Coorg,"80, G 10 Street, Jogupalya, Ulsoor, Bangalore",Ulsoor,North Indian,3.7,80,300,0.697,0,Mass-market favourites
Hotel Dine City,"22/23 B, Mangammanapalaya Main Road, HSR Layout Bangalore",HSR,North Indian,3.5,83,800,-0.106,2,Premium destination
Hotel Dine City,"22/23 B, Mangammanapalaya Main Road, HSR Layout Bangalore",HSR,North Indian,3.5,83,800,0.067,4,Hidden gems
Hotel Dine City,"22/23 B, Mangammanapalaya Main Road, HSR Layout Bangalore",HSR,North Indian,3.5,83,800,-0.067,2,Premium destination
Hotel Dine City,"22/23 B, Mangammanapalaya Main Road, HSR Layout Bangalore",HSR,North Indian,3.5,83,800,-0.048,2,Premium destination
Hotel Dine City,"22/23 B, Mangammanapalaya Main Road, HSR Layout Bangalore",HSR,North Indian,3.5,83,800,-0.101,2,Premium destination
Hotel Durga Shree Grand,"Shop 4&5, 11th cross, 19th Main, 1st N Block, Rajajinagar, Bangalore",Rajajinagar,South Indian,3.6,6,200,0.607,0,Mass-market favourites
Hotel Durga Shree Grand,"Shop 4&5, 11th cross, 19th Main, 1st N Block, Rajajinagar, Bangalore",Rajajinagar,South Indian,3.6,6,200,0.607,0,Mass-market favourites
Hotel Dwarka,"Near Katte Balaga, NR Colony, Basavanagudi, Bangalore",Basavanagudi,South Indian,4.2,253,250,0.859,1,Budget crowd-pleasers
Hotel Dwarka,"Near Katte Balaga, NR Colony, Basavanagudi, Bangalore",Basavanagudi,South Indian,4.2,253,250,0.866,1,Budget crowd-pleasers
Hotel Elite,"45/1, Below Corporation Bank, Tumkur Road, RMC Yard, Yeshwantpur, Bangalore",Yeshwantpur,North Indian,3.7,62,550,0.44,0,Mass-market favourites
Hotel Emirates,"24, RK Terminus, 7th Main Bellary Road, Ganganagar, RT Nagar, Bangalore",RT Nagar,North Indian,3.1,94,500,0.361,4,Hidden gems
Hotel Empark,"2, Arekempenahalli, Near Brand Factory Wilson Garden, Wilson Garden, Bangalore",Wilson Garden,Chinese,3.4,16,800,-0.236,2,Premium destination
Hotel Fanoos,"17, Hosur Road, Near Johnson Market, Richmond Road, Bangalore",Richmond Road,Arabian,4.0,790,400,0.536,1,Budget crowd-pleasers
Hotel Fanoos,"17, Hosur Road, Near Johnson Market, Richmond Road, Bangalore",Richmond Road,Arabian,4.0,790,400,0.536,1,Budget crowd-pleasers
Hotel Fanoos,"17, Hosur Road, Near Johnson Market, Richmond Road, Bangalore",Richmond Road,Arabian,4.0,790,400,0.457,1,Budget crowd-pleasers
Hotel Fanoos,"17, Hosur Road, Near Johnson Market, Richmond Road, Bangalore",Richmond Road,Arabian,4.0,790,400,0.457,1,Budget crowd-pleasers
Hotel Feast Ambur Biriyani,"42, 1st Main, 1st Block, Koramangala, Bangalore",Koramangala 1st Block,Biryani,3.4,257,250,0.708,0,Mass-market favourites
Hotel Fine,"2, RR Chambers,11th Main Road, Opposite Munieshwara Temple, Vasanth Nagar, Bangalore",Vasanth Nagar,North Indian,3.5,25,450,0.942,0,Mass-market favourites
Hotel Fine,"2, RR Chambers,11th Main Road, Opposite Munieshwara Temple, Vasanth Nagar, Bangalore",Vasanth Nagar,North Indian,3.5,25,450,0.514,4,Hidden gems
Hotel Fish Land,"Opposite To Veterinary College, Near CBI Office, Ganga Nagar, RT Nagar, Bangalore",RT Nagar,South Indian,3.6,24,600,0.875,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.636,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.628,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.626,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.655,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.653,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.631,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.536,4,Hidden gems
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.673,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.693,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.598,0,Mass-market favourites
Hotel Food Lands,"159, 2nd Cross Road, Koramangala 7th Block, Bangalore",Koramangala 7th Block,Seafood,3.8,57,700,0.434,4,Hidden gems
Hotel Food Zone,"257A/1, KIADB, Bommasandra Industrial Area, Hosur Main Road, Electronic City, Bangalore",Electronic City,North Indian,3.3,9,350,0.8,0,Mass-market favourites
Hotel Girija Sagar,"62, 2nd Main, 2nd Cross, Opposite Vyalikaval Police Station, Sadashiv Nagar, Bangalore",Sadashiv Nagar,South Indian,3.3,5,200,0.0,2,Premium destination
Hotel Girish,"7th Cross, 4th Main Road, Chamrajpet, Near, Basavanagudi, Bangalore",Basavanagudi,South Indian,3.2,9,300,0.392,4,Hidden gems
Hotel Godavari,"15, 20th Cross, Maruthi Nagar Main Road, 1st Stage",BTM,Andhra,3.9,227,500,0.836,1,Budget crowd-pleasers
Hotel Gowda's,"330, MSR Road, Gokul Extension, Mathikere, Yeshwantpur, Bangalore",Yeshwantpur,South Indian,3.5,79,450,0.209,4,Hidden gems
Hotel Gowda's,"330, MSR Road, Gokul Extension, Mathikere, Yeshwantpur, Bangalore",Yeshwantpur,South Indian,3.5,79,450,0.141,4,Hidden gems
Hotel Gowdru Mane,"HMT Main Road, Near HDFC Bank, Mathikere, Yeshwantpur, Bangalore",Yeshwantpur,South Indian,3.1,112,400,0.607,0,Mass-market favourites
Hotel Green Land,"628, 11th Cross, 1st Stage, Indiranagar, Bangalore",Indiranagar,North Indian,3.3,7,400,0.95,0,Mass-market favourites
Hotel Green Tara,"180, 2nd Floor, Manohar Crest, Brigade Road, Bangalore",Brigade Road,Chinese,3.9,42,500,0.96,0,Mass-market favourites
Hotel Greens,"Above Tanvi Honda, Seeghalli, Whitefield - Hoskote Road, Kadugodi, Whitefield, Bangalore",Whitefield,Biryani,3.6,59,800,-0.11,2,Premium destination
Hotel Halli Nenapu,"G.T World Mall, 3rd Floor, Food Court, Next To Prasanna Theatre, Rajajinagar, Bangalore",Rajajinagar,South Indian,3.2,69,500,-0.0,2,Premium destination
Hotel Halli Nenapu,"G.T World Mall, 3rd Floor, Food Court, Next To Prasanna Theatre, Rajajinagar, Bangalore",Rajajinagar,South Indian,3.2,69,500,-0.078,2,Premium destination
Hotel Halli Nenapu,"Third Floor, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Near Yeshwantpur, Malleshwaram, Bangalore",Malleshwaram,South Indian,3.4,62,500,0.672,0,Mass-market favourites
Hotel Halli Nenapu,"Third Floor, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Near Yeshwantpur, Malleshwaram, Bangalore",Malleshwaram,South Indian,3.4,62,500,0.672,0,Mass-market favourites
Hotel Hyderabadi,"40, Umar Bin Khattab Masjid Complex, AC Post, Nagawara Main Road, Nagawara, Bangalore",Nagawara,North Indian,3.2,4,300,0.597,0,Mass-market favourites
Hotel Hyperdine,"18th Main, HAL 2nd stage, Off 100 Feet Road, Indiranagar, Bangalore",Indiranagar,North Indian,2.5,66,350,-0.082,2,Premium destination
